document_id,document_type,identifier,title,date,url,exclusion_reason
18448,proclamation,5785,national know your cholesterol month 1988,"March 30, 1988",https://www.presidency.ucsb.edu/documents/proclamation-5785-national-know-your-cholesterol-month-1988,observance_designation
18449,proclamation,5786,run daylight day 1988,"March 30, 1988",https://www.presidency.ucsb.edu/documents/proclamation-5786-run-daylight-day-1988,observance_designation
18450,proclamation,5782,education day usa 1988,"March 29, 1988",https://www.presidency.ucsb.edu/documents/proclamation-5782-education-day-usa-1988,public_commemoration
18451,proclamation,5783,fair housing month 1988,"March 29, 1988",https://www.presidency.ucsb.edu/documents/proclamation-5783-fair-housing-month-1988,observance_designation
18452,proclamation,5781,cancer control month 1988,"March 28, 1988",https://www.presidency.ucsb.edu/documents/proclamation-5781-cancer-control-month-1988,observance_designation
18453,proclamation,5780,greek independence day national day celebration greek and american,"March 25, 1988",https://www.presidency.ucsb.edu/documents/proclamation-5780-greek-independence-day-national-day-celebration-greek-and-american,public_commemoration
18456,proclamation,5777,national agriculture day 1988,"March 18, 1988",https://www.presidency.ucsb.edu/documents/proclamation-5777-national-agriculture-day-1988,public_commemoration
18457,proclamation,5776,freedom information day 1988,"March 16, 1988",https://www.presidency.ucsb.edu/documents/proclamation-5776-freedom-information-day-1988,public_commemoration
18458,proclamation,5775,womens history month 1988,"March 07, 1988",https://www.presidency.ucsb.edu/documents/proclamation-5775-womens-history-month-1988,public_commemoration
18459,proclamation,5774,department commerce day 1988,"March 04, 1988",https://www.presidency.ucsb.edu/documents/proclamation-5774-department-commerce-day-1988,public_commemoration
18460,proclamation,5773,national visiting nurse associations week 1988,"February 17, 1988",https://www.presidency.ucsb.edu/documents/proclamation-5773-national-visiting-nurse-associations-week-1988,public_commemoration
18461,proclamation,5772,lithuanian independence day 1988,"February 11, 1988",https://www.presidency.ucsb.edu/documents/proclamation-5772-lithuanian-independence-day-1988,public_commemoration
18462,proclamation,5770,national child passenger safety awareness week 1988,"February 10, 1988",https://www.presidency.ucsb.edu/documents/proclamation-5770-national-child-passenger-safety-awareness-week-1988,public_commemoration
18465,proclamation,5769,national women sports day 1988,"February 04, 1988",https://www.presidency.ucsb.edu/documents/proclamation-5769-national-women-sports-day-1988,public_commemoration
18466,proclamation,5767,national day prayer 1988,"February 03, 1988",https://www.presidency.ucsb.edu/documents/proclamation-5767-national-day-prayer-1988,observance_designation
18467,proclamation,5765,national consumers week 1988,"February 02, 1988",https://www.presidency.ucsb.edu/documents/proclamation-5765-national-consumers-week-1988,observance_designation
18468,proclamation,5766,small business week 1988,"February 02, 1988",https://www.presidency.ucsb.edu/documents/proclamation-5766-small-business-week-1988,public_commemoration
18469,proclamation,5763,national challenger center day 1988,"January 28, 1988",https://www.presidency.ucsb.edu/documents/proclamation-5763-national-challenger-center-day-1988,observance_designation
18470,proclamation,5764,american red cross month 1988,"January 28, 1988",https://www.presidency.ucsb.edu/documents/proclamation-5764-american-red-cross-month-1988,observance_designation
18471,proclamation,5762,american heart month 1988,"January 21, 1988",https://www.presidency.ucsb.edu/documents/proclamation-5762-american-heart-month-1988,observance_designation
18473,proclamation,5760,martin luther king jr day 1988,"January 12, 1988",https://www.presidency.ucsb.edu/documents/proclamation-5760-martin-luther-king-jr-day-1988,observance_designation
18477,proclamation,5755,year new sweden 1988,"December 23, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5755-year-new-sweden-1988,observance_designation
18478,proclamation,5756,national skiing day 1988,"December 23, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5756-national-skiing-day-1988,public_commemoration
18479,proclamation,5757,national day excellence 1988,"December 23, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5757-national-day-excellence-1988,public_commemoration
18480,proclamation,5753,national drunk and drugged driving awareness week 1987,"December 11, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5753-national-drunk-and-drugged-driving-awareness-week-1987,public_commemoration
18481,proclamation,5752,human rights day bill rights day and human rights week 1987,"December 10, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5752-human-rights-day-bill-rights-day-and-human-rights-week-1987,public_commemoration
18482,proclamation,5751,national pearl harbor remembrance day 1987,"December 07, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5751-national-pearl-harbor-remembrance-day-1987,public_commemoration
18483,proclamation,5750,wright brothers day 1987,"December 05, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5750-wright-brothers-day-1987,public_commemoration
18486,proclamation,5745,american indian week 1987,"November 19, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5745-american-indian-week-1987,observance_designation
18487,proclamation,5746,national adoption week 1987,"November 19, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5746-national-adoption-week-1987,public_commemoration
18488,proclamation,5747,national family week 1987,"November 19, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5747-national-family-week-1987,observance_designation
18489,proclamation,5743,african american education week 1987,"November 17, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5743-african-american-education-week-1987,observance_designation
18492,proclamation,5741,national arts week 1987,"November 12, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5741-national-arts-week-1987,observance_designation
18493,proclamation,5740,national food bank week 1987,"November 10, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5740-national-food-bank-week-1987,public_commemoration
18494,proclamation,5738,national women veterans recognition week 1987,"November 06, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5738-national-women-veterans-recognition-week-1987,observance_designation
18495,proclamation,5739,national family bread baking month 1987,"November 06, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5739-national-family-bread-baking-month-1987,public_commemoration
18497,proclamation,5737,national community education day 1987,"November 05, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5737-national-community-education-day-1987,observance_designation
18498,proclamation,5735,national tourette syndrome awareness week 1987,"November 04, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5735-national-tourette-syndrome-awareness-week-1987,public_commemoration
18499,proclamation,5734,national hospice month 1987,"October 29, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5734-national-hospice-month-1987,observance_designation
18505,proclamation,5728,world food day 1987,"October 14, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5728-world-food-day-1987,public_commemoration
18507,proclamation,5723,national down syndrome month 1987,"October 08, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5723-national-down-syndrome-month-1987,observance_designation
18508,proclamation,5724,national job skills week 1987,"October 08, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5724-national-job-skills-week-1987,public_commemoration
18509,proclamation,5725,national school lunch week 1987,"October 08, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5725-national-school-lunch-week-1987,observance_designation
18510,proclamation,5726,national farm city week 1987,"October 08, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5726-national-farm-city-week-1987,observance_designation
18513,proclamation,5722,leif erikson day 1987,"October 05, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5722-leif-erikson-day-1987,public_commemoration
18515,proclamation,5719,german american day 1987,"October 02, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5719-german-american-day-1987,public_commemoration
18516,proclamation,5717,united nations day 1987,"October 01, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5717-united-nations-day-1987,observance_designation
18517,proclamation,5713,national poison prevention week 1988,"October 01, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5713-national-poison-prevention-week-1988,public_commemoration
18518,proclamation,5714,national medical research day 1987,"October 01, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5714-national-medical-research-day-1987,public_commemoration
18519,proclamation,5715,general pulaski memorial day 1987,"October 01, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5715-general-pulaski-memorial-day-1987,observance_designation
18520,proclamation,5716,columbus day 1987,"October 01, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5716-columbus-day-1987,observance_designation
18522,proclamation,5709,aids awareness and prevention month 1987,"September 29, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5709-aids-awareness-and-prevention-month-1987,observance_designation
18523,proclamation,5710,national lupus awareness month 1987,"September 29, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5710-national-lupus-awareness-month-1987,public_commemoration
18524,proclamation,5711,child health day 1987,"September 29, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5711-child-health-day-1987,observance_designation
18525,proclamation,5708,national historically black colleges week 1987,"September 24, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5708-national-historically-black-colleges-week-1987,public_commemoration
18526,proclamation,5706,emergency medical services week 1987,"September 23, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5706-emergency-medical-services-week-1987,public_commemoration
18527,proclamation,5707,veterans day 1987,"September 23, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5707-veterans-day-1987,public_commemoration
18528,proclamation,5705,fire prevention week 1987,"September 22, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5705-fire-prevention-week-1987,observance_designation
18529,proclamation,5702,national employ the handicapped week 1987,"September 17, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5702-national-employ-the-handicapped-week-1987,observance_designation
18530,proclamation,5703,national school yearbook week 1987,"September 17, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5703-national-school-yearbook-week-1987,public_commemoration
18531,proclamation,5704,national year friendship with finland 1988,"September 17, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5704-national-year-friendship-with-finland-1988,public_commemoration
18534,proclamation,5698,mental illness awareness week 1987,"September 08, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5698-mental-illness-awareness-week-1987,public_commemoration
18535,proclamation,5699,national diabetes month 1987,"September 08, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5699-national-diabetes-month-1987,observance_designation
18536,proclamation,5700,geography awareness week 1987,"September 08, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5700-geography-awareness-week-1987,public_commemoration
18537,proclamation,5696,9 1 1 emergency number day 1987,"August 26, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5696-9-1-1-emergency-number-day-1987,public_commemoration
18538,proclamation,5695,national powmia recognition day 1987,"August 21, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5695-national-powmia-recognition-day-1987,public_commemoration
18541,proclamation,5691,national civil rights day 1987,"August 10, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5691-national-civil-rights-day-1987,public_commemoration
18544,proclamation,5688,womens equality day 1987,"August 04, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5688-womens-equality-day-1987,observance_designation
18547,proclamation,5687,thanksgiving day 1987,"July 28, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5687-thanksgiving-day-1987,observance_designation
18548,proclamation,5685,clean water day 1987,"July 24, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5685-clean-water-day-1987,public_commemoration
18549,proclamation,5684,minority enterprise development week 1987,"July 22, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5684-minority-enterprise-development-week-1987,observance_designation
18550,proclamation,5682,national czech american heritage week 1987,"July 20, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5682-national-czech-american-heritage-week-1987,public_commemoration
18551,proclamation,5683,international special olympics week and day 1987,"July 20, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5683-international-special-olympics-week-and-day-1987,public_commemoration
18553,proclamation,5680,captive nations week 1987,"July 17, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5680-captive-nations-week-1987,public_commemoration
18557,proclamation,5676,northwest ordinance bicentennial day 1987,"July 08, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5676-northwest-ordinance-bicentennial-day-1987,public_commemoration
18558,proclamation,5675,national literacy day 1987,"July 02, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5675-national-literacy-day-1987,observance_designation
18561,proclamation,5672,national catfish day 1987,"June 25, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5672-national-catfish-day-1987,public_commemoration
18562,proclamation,5669,national dairy goat awareness week 1987,"June 19, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5669-national-dairy-goat-awareness-week-1987,public_commemoration
18563,proclamation,5670,american gospel arts day 1987,"June 19, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5670-american-gospel-arts-day-1987,public_commemoration
18564,proclamation,5671,national farm safety week 1987,"June 19, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5671-national-farm-safety-week-1987,observance_designation
18565,proclamation,5668,united states department agriculture 125th anniversary year 1987,"June 15, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5668-united-states-department-agriculture-125th-anniversary-year-1987,public_commemoration
18566,proclamation,5667,baltic freedom day 1987,"June 13, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5667-baltic-freedom-day-1987,public_commemoration
18567,proclamation,5666,300th commencement exercise the ohio state university,"June 10, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5666-300th-commencement-exercise-the-ohio-state-university,public_commemoration
18568,proclamation,5665,750th anniversary berlin 1987,"June 08, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5665-750th-anniversary-berlin-1987,public_commemoration
18569,proclamation,5664,flag day and national flag week 1987,"June 02, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5664-flag-day-and-national-flag-week-1987,public_commemoration
18570,proclamation,5663,george c marshall month june 1987,"June 01, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5663-george-c-marshall-month-june-1987,public_commemoration
18571,proclamation,5662,national day mourning for the victims united states ship stark,"May 23, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5662-national-day-mourning-for-the-victims-united-states-ship-stark,public_commemoration
18572,proclamation,5661,prayer for peace memorial day 1987,"May 21, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5661-prayer-for-peace-memorial-day-1987,memorial_half_staff
18573,proclamation,5659,death american servicemen board united states ship stark,"May 19, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5659-death-american-servicemen-board-united-states-ship-stark,memorial_half_staff
18576,proclamation,5658,national tourism week 1987,"May 18, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5658-national-tourism-week-1987,public_commemoration
18577,proclamation,5655,world trade week 1987,"May 15, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5655-world-trade-week-1987,observance_designation
18578,proclamation,5656,national fishing week 1987,"May 15, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5656-national-fishing-week-1987,observance_designation
18579,proclamation,5653,just say no drugs week 1987,"May 12, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5653-just-say-no-drugs-week-1987,observance_designation
18580,proclamation,5654,national osteoporosis week 1987,"May 12, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5654-national-osteoporosis-week-1987,public_commemoration
18581,proclamation,5652,jewish heritage week 1987,"May 09, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5652-jewish-heritage-week-1987,public_commemoration
18582,proclamation,5651,national digestive diseases awareness month 1987,"May 08, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5651-national-digestive-diseases-awareness-month-1987,observance_designation
18583,proclamation,5650,national older americans abuse prevention week 1987,"May 05, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5650-national-older-americans-abuse-prevention-week-1987,observance_designation
18584,proclamation,5649,national correctional officers week 1987,"May 04, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5649-national-correctional-officers-week-1987,public_commemoration
18587,proclamation,5648,national maritime day 1987,"May 04, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5648-national-maritime-day-1987,public_commemoration
18588,proclamation,5645,loyalty day 1987,"May 01, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5645-loyalty-day-1987,public_commemoration
18589,proclamation,5644,national child abuse prevention month 1987,"April 30, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5644-national-child-abuse-prevention-month-1987,observance_designation
18590,proclamation,5643,national organ and tissue donor awareness week 1987,"April 29, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5643-national-organ-and-tissue-donor-awareness-week-1987,observance_designation
18591,proclamation,5640,national cancer institute month 1987,"April 28, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5640-national-cancer-institute-month-1987,observance_designation
18592,proclamation,5641,mothers day 1987,"April 28, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5641-mothers-day-1987,observance_designation
18593,proclamation,5642,fathers day 1987,"April 28, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5642-fathers-day-1987,observance_designation
18594,proclamation,5639,national volunteer week 1987 our constitutional heritage,"April 26, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5639-national-volunteer-week-1987-our-constitutional-heritage,public_commemoration
18595,proclamation,5638,victims crime week 1987,"April 24, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5638-victims-crime-week-1987,observance_designation
18596,proclamation,5636,national defense transportation day and national transportation week,"April 23, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5636-national-defense-transportation-day-and-national-transportation-week,public_commemoration
18597,proclamation,5637,seventy fifth anniversary year the department labor,"April 23, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5637-seventy-fifth-anniversary-year-the-department-labor,public_commemoration
18598,proclamation,5633,cancer control month 1987,"April 21, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5633-cancer-control-month-1987,observance_designation
18599,proclamation,5634,law day usa 1987,"April 21, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5634-law-day-usa-1987,observance_designation
18600,proclamation,5635,older americans month 1987,"April 21, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5635-older-americans-month-1987,observance_designation
18601,proclamation,5632,national minority cancer awareness week 1987,"April 19, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5632-national-minority-cancer-awareness-week-1987,observance_designation
18603,proclamation,5630,arizona diamond jubilee year 1987,"April 10, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5630-arizona-diamond-jubilee-year-1987,public_commemoration
18604,proclamation,5628,education day usa 1987,"April 09, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5628-education-day-usa-1987,public_commemoration
18607,proclamation,5627,small business week 1987,"April 08, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5627-small-business-week-1987,observance_designation
18608,proclamation,5625,know your cholesterol week 1987,"April 06, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5625-know-your-cholesterol-week-1987,observance_designation
18609,proclamation,5624,interstate commerce commission day 1987,"April 03, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5624-interstate-commerce-commission-day-1987,public_commemoration
18610,proclamation,5623,greek independence day national day celebration greek and american,"March 24, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5623-greek-independence-day-national-day-celebration-greek-and-american,public_commemoration
18611,proclamation,5621,afghanistan day 1987,"March 20, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5621-afghanistan-day-1987,observance_designation
18612,proclamation,5622,national energy education day 1987,"March 20, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5622-national-energy-education-day-1987,public_commemoration
18614,proclamation,5619,womens history month 1987,"March 16, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5619-womens-history-month-1987,observance_designation
18618,proclamation,5615,national year the americas 1987,"March 03, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5615-national-year-the-americas-1987,observance_designation
18619,proclamation,5614,hatch act centennial 1987,"March 02, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5614-hatch-act-centennial-1987,public_commemoration
18620,proclamation,5613,national developmental disabilities awareness month 1987,"February 26, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5613-national-developmental-disabilities-awareness-month-1987,observance_designation
18621,proclamation,5612,save your vision week 1987,"February 25, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5612-save-your-vision-week-1987,public_commemoration
18623,proclamation,5611,national consumers week 1987,"February 19, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5611-national-consumers-week-1987,observance_designation
18624,proclamation,5609,american red cross month 1987,"February 17, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5609-american-red-cross-month-1987,observance_designation
18625,proclamation,5608,national year thanksgiving 1987,"February 12, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5608-national-year-thanksgiving-1987,observance_designation
18627,proclamation,5606,national women sports day 1987,"February 03, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5606-national-women-sports-day-1987,observance_designation
18628,proclamation,5605,national poison prevention week 1987,"February 02, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5605-national-poison-prevention-week-1987,public_commemoration
18629,proclamation,5604,american heart month 1987,"January 28, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5604-american-heart-month-1987,observance_designation
18630,proclamation,5603,national challenger center day 1987,"January 28, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5603-national-challenger-center-day-1987,observance_designation
18631,proclamation,5602,national day excellence 1987,"January 26, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5602-national-day-excellence-1987,public_commemoration
18636,proclamation,5597,martin luther king jr day 1987,"January 09, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5597-martin-luther-king-jr-day-1987,observance_designation
18637,proclamation,5596,national bowling week 1987,"January 07, 1987",https://www.presidency.ucsb.edu/documents/proclamation-5596-national-bowling-week-1987,public_commemoration
18639,proclamation,5593,national year the teacher and national teacher appreciation day,"December 22, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5593-national-year-the-teacher-and-national-teacher-appreciation-day,observance_designation
18640,proclamation,5594,national day prayer 1987,"December 22, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5594-national-day-prayer-1987,observance_designation
18641,proclamation,5592,national burn awareness week 1987,"December 18, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5592-national-burn-awareness-week-1987,observance_designation
18642,proclamation,5591,national drunk and drugged driving awareness week 1986,"December 15, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5591-national-drunk-and-drugged-driving-awareness-week-1986,observance_designation
18643,proclamation,5589,human rights day bill rights day and human rights week 1986,"December 10, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5589-human-rights-day-bill-rights-day-and-human-rights-week-1986,public_commemoration
18645,proclamation,5586,national alopecia areata awareness week 1986,"December 08, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5586-national-alopecia-areata-awareness-week-1986,public_commemoration
18646,proclamation,5587,made america month 1986,"December 08, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5587-made-america-month-1986,public_commemoration
18647,proclamation,5588,wright brothers day 1986,"December 08, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5588-wright-brothers-day-1986,public_commemoration
18648,proclamation,5585,walt disney recognition day 1986,"December 05, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5585-walt-disney-recognition-day-1986,observance_designation
18649,proclamation,5584,year the reader 1987,"December 03, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5584-year-the-reader-1987,observance_designation
18650,proclamation,5582,national pearl harbor remembrance day 1986,"December 02, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5582-national-pearl-harbor-remembrance-day-1986,public_commemoration
18651,proclamation,5583,national seek and college discovery day 1986,"December 02, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5583-national-seek-and-college-discovery-day-1986,observance_designation
18652,proclamation,5580,national aplastic anemia awareness week 1986,"December 02, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5580-national-aplastic-anemia-awareness-week-1986,observance_designation
18653,proclamation,5581,national epidermolysis bullosa awareness week 1986,"December 02, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5581-national-epidermolysis-bullosa-awareness-week-1986,observance_designation
18654,proclamation,5579,national farm city week 1986,"November 26, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5579-national-farm-city-week-1986,observance_designation
18655,proclamation,5577,american indian week 1986,"November 24, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5577-american-indian-week-1986,observance_designation
18656,proclamation,5578,national family caregivers week 1986,"November 24, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5578-national-family-caregivers-week-1986,observance_designation
18657,proclamation,5576,national family week 1986,"November 21, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5576-national-family-week-1986,observance_designation
18659,proclamation,5575,national home care week 1986,"November 20, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5575-national-home-care-week-1986,observance_designation
18660,proclamation,5573,national community education day 1986,"November 18, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5573-national-community-education-day-1986,observance_designation
18661,proclamation,5572,national diabetes month 1986,"November 17, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5572-national-diabetes-month-1986,observance_designation
18662,proclamation,5571,national philanthropy day 1986,"November 14, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5571-national-philanthropy-day-1986,observance_designation
18663,proclamation,5570,national adoption week 1986,"November 13, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5570-national-adoption-week-1986,observance_designation
18664,proclamation,5569,salute school volunteers day 1986,"November 12, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5569-salute-school-volunteers-day-1986,observance_designation
18667,proclamation,5568,national arts week 1986,"November 07, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5568-national-arts-week-1986,observance_designation
18671,proclamation,5563,national child identification and safety information day 1986,"October 31, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5563-national-child-identification-and-safety-information-day-1986,public_commemoration
18672,proclamation,5560,national housing week 1986,"October 25, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5560-national-housing-week-1986,public_commemoration
18673,proclamation,5561,national adult immunization awareness week 1986,"October 25, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5561-national-adult-immunization-awareness-week-1986,observance_designation
18674,proclamation,5559,national kidney program day 1986,"October 23, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5559-national-kidney-program-day-1986,observance_designation
18675,proclamation,5557,time remembrance for victims terrorism,"October 22, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5557-time-remembrance-for-victims-terrorism,memorial_half_staff
18678,proclamation,5556,national women veterans recognition week 1986,"October 20, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5556-national-women-veterans-recognition-week-1986,observance_designation
18679,proclamation,5554,gauchers disease awareness week 1986,"October 17, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5554-gauchers-disease-awareness-week-1986,public_commemoration
18680,proclamation,5552,national institutes health centennial year,"October 15, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5552-national-institutes-health-centennial-year,public_commemoration
18681,proclamation,5553,national forest products week 1986,"October 15, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5553-national-forest-products-week-1986,observance_designation
18682,proclamation,5548,polish american heritage month 1986,"October 13, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5548-polish-american-heritage-month-1986,public_commemoration
18683,proclamation,5549,national childrens television awareness week 1986,"October 13, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5549-national-childrens-television-awareness-week-1986,observance_designation
18684,proclamation,5551,thanksgiving day 1986,"October 13, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5551-thanksgiving-day-1986,observance_designation
18685,proclamation,5550,white cane safety day 1986,"October 13, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5550-white-cane-safety-day-1986,observance_designation
18686,proclamation,5547,leif erikson day 1986,"October 09, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5547-leif-erikson-day-1986,public_commemoration
18689,proclamation,5546,national school lunch week 1986,"October 08, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5546-national-school-lunch-week-1986,observance_designation
18690,proclamation,5538,mental illness awareness week 1986,"October 08, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5538-mental-illness-awareness-week-1986,observance_designation
