case_id,child_id,assigned_family,all_child_families,candidate_label,parent_id,retrieval_sources,word5_score,word10_score,bm25_score,function_score,word5_rank,word10_rank,bm25_rank,function_rank
SHC027,1547,property_blocking,property_blocking,C09,1566,bm25|function|word10|word5,0.5672906041145325,0.4863434433937073,369.7216899094238,0.76285320520401,1,1,1,1
SHC027,1547,property_blocking,property_blocking,C10,1588,word10,0.38962191343307495,0.3016320466995239,272.4362802818749,0.6642300486564636,6,5,6,11
SHC028,6742,property_blocking,property_blocking,C01,3864,function,0.0,0.0,56.90303056992204,0.6241142153739929,2190,1883,4349,5
SHC028,6742,property_blocking,property_blocking,C02,2138,function|same_family_recent,0.0009100353345274925,0.0,175.43791024335488,0.6456106305122375,74,214,166,1
SHC028,6742,property_blocking,property_blocking,C03,7722,bm25,0.0,0.0,255.62139758321038,,3434,3334,1,
SHC028,6742,property_blocking,property_blocking,C04,29,word10,0.0,0.0,98.8527060374357,,486,4,2250,
SHC028,6742,property_blocking,property_blocking,C05,8302,bm25,0.0007341123418882489,0.0,233.4869809518954,,125,3824,4,
SHC028,6742,property_blocking,property_blocking,C06,7247,function,0.0,0.0,126.95449205543565,0.630865216255188,3026,2913,1098,4
SHC028,6742,property_blocking,property_blocking,C07,2139,word5,0.002422101330012083,0.0,186.1734064563427,0.4625551104545593,5,215,100,846
SHC028,6742,property_blocking,property_blocking,C08,1927,word10,0.0,0.0,118.32572056535226,0.4694640040397644,487,5,1404,763
SHC028,6742,property_blocking,property_blocking,C09,7025,word5,0.0030626903753727674,0.0,216.15746039860625,0.3820284605026245,2,2740,9,2343
SHC028,6742,property_blocking,property_blocking,C10,6957,bm25,0.0020388211123645306,0.0,247.97562100875794,0.6025533676147461,10,2686,3,22
SHC028,6742,property_blocking,property_blocking,C11,6950,bm25,0.0017439189832657576,0.0,232.964352072688,0.38262391090393066,14,2679,5,2330
SHC028,6742,property_blocking,property_blocking,C12,27,word10,0.00037422135937958956,0.0,36.001575914128914,0.36047399044036865,390,2,5148,2812
SHC028,6742,property_blocking,property_blocking,C13,28,word10,0.0,0.0,91.4524980322983,0.4550520181655884,485,3,2615,951
SHC028,6742,property_blocking,property_blocking,C14,2208,same_family_recent,0.00032148108584806323,0.0,169.6581279729567,0.5022619962692261,443,283,214,488
SHC028,6742,property_blocking,property_blocking,C15,11559,word10|word5,0.0026884612161666155,0.0007940588984638453,75.30272681822302,0.5612316131591797,3,1,3426,153
SHC028,6742,property_blocking,property_blocking,C16,3249,function,0.0,0.0,61.26263390889199,0.6421597599983215,1669,1292,4144,2
SHC028,6742,property_blocking,property_blocking,C17,6971,bm25|word5,0.0030626903753727674,0.0,248.44624832413922,0.33907538652420044,1,2697,2,3191
SHC028,6742,property_blocking,property_blocking,C18,4375,function,0.0,0.0,51.653956393614244,0.6358526945114136,2646,2379,4646,3
SHC028,6742,property_blocking,property_blocking,C19,2137,word5,0.002422101330012083,0.0,195.69086721666687,0.4157973527908325,4,213,60,1559
SHC029,380,property_blocking,property_blocking,C01,470,word10|word5,0.5728772878646851,0.47137966752052307,410.1560882709029,0.737223207950592,2,2,32,26
SHC029,380,property_blocking,property_blocking,C02,758,function,0.4621680676937103,0.3326728940010071,440.0865141293088,0.7606859803199768,23,22,6,5
SHC029,380,property_blocking,property_blocking,C03,386,function|word10|word5,0.5629863739013672,0.43132132291793823,430.45440574480494,0.767859697341919,3,4,13,2
SHC029,380,property_blocking,property_blocking,C04,381,same_family_recent|word10|word5,0.5545200109481812,0.4167915880680084,432.7729870170043,0.7414591312408447,5,5,11,23
SHC029,380,property_blocking,property_blocking,C05,837,bm25,0.46769604086875916,0.32335808873176575,449.5584339866709,0.7305328249931335,17,28,1,35
SHC029,380,property_blocking,property_blocking,C06,405,function|word10|word5,0.5547542572021484,0.44828230142593384,415.62576376968116,0.7673499584197998,4,3,25,3
SHC029,380,property_blocking,property_blocking,C07,734,bm25,0.45672571659088135,0.3178291618824005,448.23563079025433,0.6603173017501831,30,34,2,70
SHC029,380,property_blocking,property_blocking,C08,808,bm25,0.45668622851371765,0.31547167897224426,448.08100816039325,0.7080674171447754,31,35,3,56
SHC029,380,property_blocking,property_blocking,C09,4680,same_family_recent,0.006667208392173052,0.0,114.78206389240707,0.4889785051345825,608,4190,1191,904
SHC029,380,property_blocking,property_blocking,C10,820,function,0.47679421305656433,0.33417969942092896,419.8765749781532,0.761741042137146,10,20,23,4
SHC029,380,property_blocking,property_blocking,C11,395,bm25|word10|word5,0.6066524386405945,0.49747273325920105,442.4877287644449,0.7208044528961182,1,1,4,48
SHC029,380,property_blocking,property_blocking,C12,756,bm25|function,0.4586634635925293,0.33040833473205566,440.61960433536785,0.7705472707748413,27,23,5,1
SHC030,592,property_blocking,property_blocking,C01,797,word10|word5,0.43964913487434387,0.29313167929649353,306.86866430226814,0.5946100950241089,3,5,55,104
SHC030,592,property_blocking,property_blocking,C02,602,same_family_recent,0.38380876183509827,0.26541584730148315,334.5170923313397,0.6999561190605164,25,16,37,19
SHC030,592,property_blocking,property_blocking,C03,727,word10|word5,0.4427981376647949,0.3063800632953644,370.9133094685771,0.6159284710884094,2,2,6,88
SHC030,592,property_blocking,property_blocking,C04,758,bm25|word5,0.4268803000450134,0.2872794270515442,373.319720096116,0.6850481629371643,5,7,4,35
SHC030,592,property_blocking,property_blocking,C05,820,function,0.42634642124176025,0.2925100028514862,363.600687918315,0.7338714003562927,6,6,11,1
SHC030,592,property_blocking,property_blocking,C06,978,function,0.3385307788848877,0.2105991393327713,342.556243207142,0.724696159362793,40,36,31,4
SHC030,592,property_blocking,property_blocking,C07,866,word10|word5,0.4269895553588867,0.2949667274951935,346.2262096180594,0.6876314282417297,4,4,25,31
SHC030,592,property_blocking,property_blocking,C08,811,bm25,0.4060707986354828,0.2643924355506897,371.2804680448476,,16,17,5,
SHC030,592,property_blocking,property_blocking,C09,955,bm25|function,0.36245158314704895,0.2055625468492508,377.49702573611216,0.7263463139533997,33,40,2,3
SHC030,592,property_blocking,property_blocking,C10,9098,same_family_recent,0.014648444950580597,0.0033809910528361797,103.07019188495133,0.4745665490627289,198,184,1075,1771
SHC030,592,property_blocking,property_blocking,C11,609,word10,0.41072383522987366,0.2976871430873871,349.0564104054631,0.6749833226203918,13,3,21,39
SHC030,592,property_blocking,property_blocking,C12,1109,function,0.32226788997650146,0.18517673015594482,353.2986538314569,0.7148873805999756,47,48,17,5
SHC030,592,property_blocking,property_blocking,C13,846,bm25|function,0.41321268677711487,0.26554858684539795,373.33364785927495,0.7316089272499084,12,15,3,2
SHC030,592,property_blocking,property_blocking,C14,611,bm25|word10|word5,0.6659616231918335,0.5815936326980591,518.1707046979312,0.6854622960090637,1,1,1,34
SHC031,4657,property_blocking,property_blocking,C01,5460,function,0.06876048445701599,0.013056697323918343,141.54717060585205,0.6922776103019714,101,148,103,1
SHC031,4657,property_blocking,property_blocking,C02,5422,function,0.07611526548862457,0.021948788315057755,126.15432620702153,0.6618268489837646,92,102,139,4
SHC031,4657,property_blocking,property_blocking,C03,5059,bm25|function|word10|word5,0.2196248173713684,0.15141238272190094,231.0276556628404,0.6735801100730896,5,4,3,2
SHC031,4657,property_blocking,property_blocking,C04,837,word10|word5,0.2368905246257782,0.1583331823348999,209.353120061836,0.5861808657646179,2,3,6,89
SHC031,4657,property_blocking,property_blocking,C05,697,word10|word5,0.23586849868297577,0.17859899997711182,197.13697006518447,0.5835132002830505,4,2,11,99
SHC031,4657,property_blocking,property_blocking,C06,734,bm25|word10|word5,0.3533056974411011,0.26861152052879333,276.04482107421603,0.6261914372444153,1,1,2,13
SHC031,4657,property_blocking,property_blocking,C07,756,bm25|word10,0.19135595858097076,0.14897650480270386,217.4355182029168,0.5779510736465454,8,5,5,118
SHC031,4657,property_blocking,property_blocking,C08,5060,bm25,0.18077650666236877,0.1039627268910408,222.29136709643203,0.5965878367424011,10,15,4,57
SHC031,4657,property_blocking,property_blocking,C09,4721,function,0.03051728568971157,0.003605914767831564,85.6580711632201,0.6694310307502747,194,337,287,3
SHC031,4657,property_blocking,property_blocking,C10,355,same_family_recent,0.042172621935606,0.016402870416641235,129.8078377613864,0.5926718711853027,149,130,129,68
SHC031,4657,property_blocking,property_blocking,C11,4659,same_family_recent,0.03214063122868538,0.01446424052119255,96.41989913460822,0.5958709716796875,185,141,238,60
SHC031,4657,property_blocking,property_blocking,C12,5149,function,0.07950123399496078,0.03515871614217758,140.20999669417202,0.6529168486595154,89,83,108,5
SHC031,4657,property_blocking,property_blocking,C13,5014,bm25|word5,0.23633110523223877,0.14089933037757874,297.68132500862794,0.5490209460258484,3,6,1,217
SHC032,4680,property_blocking,property_blocking,C01,386,same_family_recent,0.10117541253566742,0.039937350898981094,113.11716879888505,0.6197788119316101,32,23,22,143
SHC032,4680,property_blocking,property_blocking,C02,4721,function,0.09218449890613556,0.03191954642534256,84.82423672873098,0.7662765979766846,39,44,125,4
SHC032,4680,property_blocking,property_blocking,C03,4698,word10,0.11788543313741684,0.06627942621707916,123.8321889740013,0.6386522650718689,17,5,12,103
SHC032,4680,property_blocking,property_blocking,C04,4809,function,0.09895925223827362,0.04709706827998161,81.4574659092621,0.7687399983406067,34,18,152,3
SHC032,4680,property_blocking,property_blocking,C05,5060,word10|word5,0.15118393301963806,0.06799570471048355,114.05373644399032,0.711272656917572,5,4,21,27
SHC032,4680,property_blocking,property_blocking,C06,4739,function,0.06754199415445328,0.013048816472291946,76.55664613085322,0.7703145146369934,67,196,195,2
SHC032,4680,property_blocking,property_blocking,C07,4693,bm25,0.11214788258075714,0.05241945758461952,137.75434164409535,0.7410228848457336,21,13,4,18
SHC032,4680,property_blocking,property_blocking,C08,5171,function,0.1495390683412552,0.055413562804460526,118.95700091023397,0.7653568387031555,7,12,14,5
SHC032,4680,property_blocking,property_blocking,C09,4712,bm25|word10|word5,0.177437424659729,0.1011127233505249,134.62831944754336,0.7024893760681152,2,2,5,29
SHC032,4680,property_blocking,property_blocking,C10,5079,word5,0.15265844762325287,0.05870204418897629,116.03924796395806,0.7448148727416992,3,8,19,15
SHC032,4680,property_blocking,property_blocking,C11,4692,bm25,0.08519619703292847,0.022479919716715813,145.86894398212752,0.412250280380249,52,100,2,6498
SHC032,4680,property_blocking,property_blocking,C12,4688,bm25|same_family_recent|word10|word5,0.27338752150535583,0.16366885602474213,192.96292990088284,0.6993504166603088,1,1,1,33
SHC032,4680,property_blocking,property_blocking,C13,5059,word10|word5,0.15118393301963806,0.06799570471048355,117.38829460799482,0.7503263354301453,4,3,16,13
SHC032,4680,property_blocking,property_blocking,C14,4747,bm25,0.08893301337957382,0.022479919716715813,144.29746067319235,0.45158863067626953,47,114,3,4935
SHC032,4680,property_blocking,property_blocking,C15,5356,function,0.10700583457946777,0.034646790474653244,84.91465809581055,0.7907570004463196,25,38,124,1
SHC033,351,property_blocking,property_blocking,C01,353,bm25|function|same_family_recent|word10|word5,0.5421167612075806,0.43330681324005127,505.1547965676056,0.724216639995575,1,1,1,1
SHC033,351,property_blocking,property_blocking,C02,1224,function,0.1562567949295044,0.05938952788710594,270.62433352015046,0.6891019344329834,99,100,101,3
SHC033,351,property_blocking,property_blocking,C03,734,bm25|word10|word5,0.3825699985027313,0.23692677915096283,381.74056532896066,0.6758968830108643,5,5,3,11
SHC033,351,property_blocking,property_blocking,C04,395,word10|word5,0.4247327446937561,0.2961573302745819,352.118524641931,0.6343501806259155,3,3,10,60
SHC033,351,property_blocking,property_blocking,C05,697,word10|word5,0.41944029927253723,0.2688826024532318,369.7875204196366,0.6542266607284546,4,4,6,29
SHC033,351,property_blocking,property_blocking,C06,354,bm25|function|same_family_recent|word10|word5,0.47729480266571045,0.33982643485069275,381.24693361781755,0.692136287689209,2,2,4,2
SHC033,351,property_blocking,property_blocking,C07,380,bm25,0.35161373019218445,0.23213732242584229,392.07095161970744,0.6099258661270142,8,6,2,111
SHC033,351,property_blocking,property_blocking,C08,849,function,0.21647009253501892,0.10527855157852173,347.24098298201847,0.6876281499862671,68,70,12,4
SHC033,351,property_blocking,property_blocking,C09,1109,function,0.24344946444034576,0.12215700000524521,335.6567988674995,0.6865900158882141,44,58,18,5
SHC033,351,property_blocking,property_blocking,C10,837,bm25,0.35739096999168396,0.21222645044326782,378.35681159729234,0.6520213484764099,6,10,5,32
SHC034,981,property_blocking,property_blocking,C01,1028,bm25|word10|word5,0.5479189157485962,0.43372854590415955,531.715239968531,0.7414452433586121,1,1,1,7
SHC034,981,property_blocking,property_blocking,C02,1019,word10|word5,0.5204182863235474,0.37103748321533203,483.1235918655311,0.7303109169006348,3,4,7,9
SHC034,981,property_blocking,property_blocking,C03,1037,function|word10,0.4993424713611603,0.4010413587093353,467.4801363360971,0.7587829232215881,6,2,11,2
SHC034,981,property_blocking,property_blocking,C04,1020,bm25|word5,0.5043238401412964,0.3586808443069458,523.4744300212886,0.7211256623268127,4,6,2,13
SHC034,981,property_blocking,property_blocking,C05,1109,function,0.45958438515663147,0.3361437916755676,473.52856897981917,0.7753816246986389,10,9,9,1
SHC034,981,property_blocking,property_blocking,C06,1014,bm25|function|word10|word5,0.5404346585273743,0.3995627462863922,496.4836898069431,0.7463374733924866,2,3,4,4
SHC034,981,property_blocking,property_blocking,C07,1104,function|word10,0.48518139123916626,0.36070671677589417,490.8476937339588,0.7512831687927246,8,5,6,3
SHC034,981,property_blocking,property_blocking,C08,5290,same_family_recent,0.06673899292945862,0.016523955389857292,222.95578298774055,0.5146411061286926,61,82,84,212
SHC034,981,property_blocking,property_blocking,C09,1023,bm25|function,0.49713778495788574,0.3297711908817291,494.836712256217,0.7453360557556152,7,10,5,5
SHC034,981,property_blocking,property_blocking,C10,1006,bm25|same_family_recent|word5,0.5034253597259521,0.34128305315971375,497.17189653958036,0.7315667271614075,5,8,3,8
SHC035,584,property_blocking,property_blocking,C01,1131,bm25,0.3112483024597168,0.18592026829719543,290.83728928621576,0.6818172335624695,44,50,5,21
SHC035,584,property_blocking,property_blocking,C02,758,word10|word5,0.4051987826824188,0.2825470268726349,284.42001162217474,0.6665622591972351,5,5,12,40
SHC035,584,property_blocking,property_blocking,C03,602,same_family_recent,0.34603241086006165,0.24008141458034515,259.51934852719165,0.6670167446136475,27,28,53,36
SHC035,584,property_blocking,property_blocking,C04,611,bm25|word10|word5,0.6430778503417969,0.5765352845191956,410.2477515637341,0.7025177478790283,2,2,2,9
SHC035,584,property_blocking,property_blocking,C05,592,bm25|function|same_family_recent|word10|word5,0.6762922406196594,0.6283354759216309,420.1489179085055,0.7591042518615723,1,1,1,1
SHC035,584,property_blocking,property_blocking,C06,866,word10|word5,0.4097369909286499,0.2984994351863861,267.6318633614795,0.6229965090751648,4,4,42,95
SHC035,584,property_blocking,property_blocking,C07,849,bm25,0.3068578839302063,0.209976464509964,323.6190510361803,0.6970093250274658,47,37,3,13
SHC035,584,property_blocking,property_blocking,C08,971,function,0.3115147352218628,0.18523041903972626,269.64269293403004,0.7097296118736267,43,52,37,3
SHC035,584,property_blocking,property_blocking,C09,727,word10|word5,0.42808693647384644,0.310474157333374,288.1118917364686,0.5889442563056946,3,3,10,128
SHC035,584,property_blocking,property_blocking,C10,1109,bm25,0.31858548521995544,0.1919592022895813,291.38452460891364,0.6835377216339111,40,45,4,19
SHC035,584,property_blocking,property_blocking,C11,734,function,0.3740490972995758,0.26250603795051575,288.5177962192716,0.7091781497001648,14,15,9,4
SHC035,584,property_blocking,property_blocking,C12,800,function,0.3417513966560364,0.2423877716064453,250.6590891765297,0.7075008749961853,31,24,68,5
SHC035,584,property_blocking,property_blocking,C13,820,function,0.37348055839538574,0.2627978026866913,278.2707230122782,0.7129117250442505,16,14,20,2
SHC036,1206,property_blocking,property_blocking,C01,1502,word10|word5,0.17545916140079498,0.11047055572271347,314.24574320404486,0.7085834741592407,5,5,6,12
SHC036,1206,property_blocking,property_blocking,C02,5654,bm25,0.08439192920923233,0.02321145124733448,356.99280164559735,0.5788105726242065,38,44,2,108
SHC036,1206,property_blocking,property_blocking,C03,1228,bm25|function|word10|word5,0.192717507481575,0.12424666434526443,320.75307163890113,0.7302194833755493,4,4,5,4
SHC036,1206,property_blocking,property_blocking,C04,1497,function,0.1544598639011383,0.10169240832328796,285.67735396913275,0.762019157409668,12,10,18,2
SHC036,1206,property_blocking,property_blocking,C05,1321,bm25|function|word10|word5,0.21720881760120392,0.16032594442367554,328.5499946188438,0.7534471750259399,2,2,4,3
SHC036,1206,property_blocking,property_blocking,C06,5656,same_family_recent,0.026226872578263283,0.003013355890288949,210.945492677392,0.5716378092765808,57,130,46,139
SHC036,1206,property_blocking,property_blocking,C07,1350,word10|word5,0.19903983175754547,0.1541222780942917,304.07698588685736,0.6880875825881958,3,3,10,14
SHC036,1206,property_blocking,property_blocking,C08,1224,bm25|function|same_family_recent|word10|word5,0.33760660886764526,0.24998492002487183,487.6032756365346,0.7972961664199829,1,1,1,1
SHC036,1206,property_blocking,property_blocking,C09,1547,bm25,0.15580488741397858,0.09945906698703766,333.2815816183608,0.7169651985168457,11,14,3,6
SHC036,1206,property_blocking,property_blocking,C10,1566,function,0.16270816326141357,0.09319078922271729,310.19934812441153,0.7188042402267456,8,17,7,5
SHC037,4715,property_blocking,property_blocking,C01,4756,bm25|word10|word5,0.0825304314494133,0.06242194026708603,166.74757321054477,0.6460195183753967,1,1,3,15
SHC037,4715,property_blocking,property_blocking,C02,4809,function|word10|word5,0.05883338302373886,0.03253091126680374,126.7354128216654,0.6683670878410339,4,3,50,5
SHC037,4715,property_blocking,property_blocking,C03,4933,bm25|word5,0.06301112473011017,0.01935538649559021,178.95138647252975,0.652414083480835,3,18,2,13
SHC037,4715,property_blocking,property_blocking,C04,4790,word10,0.0451987162232399,0.027711929753422737,93.10426114243273,0.5669209361076355,26,4,540,150
SHC037,4715,property_blocking,property_blocking,C05,5013,word5,0.056842904537916183,0.021523350849747658,115.97496853964584,0.5354978442192078,5,15,109,417
SHC037,4715,property_blocking,property_blocking,C06,4895,function,0.035497408360242844,0.00809205137193203,121.61130649334976,0.6689307689666748,39,63,70,4
SHC037,4715,property_blocking,property_blocking,C07,470,same_family_recent,0.009550894610583782,0.0,109.37784335534839,0.5805516242980957,294,320,191,91
SHC037,4715,property_blocking,property_blocking,C08,4721,bm25|word10|word5,0.06997191160917282,0.037746790796518326,180.26984066500734,0.6088258624076843,2,2,1,42
SHC037,4715,property_blocking,property_blocking,C09,5146,function,0.05410290136933327,0.01935538649559021,130.00915666667413,0.6813908219337463,10,25,34,2
SHC037,4715,property_blocking,property_blocking,C10,5004,bm25|function,0.05307508632540703,0.021523350849747658,149.55426617066354,0.6834008693695068,11,14,5,1
SHC037,4715,property_blocking,property_blocking,C11,546,bm25,0.02832305245101452,0.008918801322579384,155.0666256157105,0.5643828511238098,54,54,4,164
SHC037,4715,property_blocking,property_blocking,C12,662,word10,0.03555290028452873,0.027035262435674667,136.31753449371388,0.49712708592414856,38,5,19,1405
SHC037,4715,property_blocking,property_blocking,C13,483,same_family_recent,0.011597505770623684,0.0,109.49855934259959,0.6205645799636841,156,333,188,27
SHC037,4715,property_blocking,property_blocking,C14,5120,function,0.05187811329960823,0.01935538649559021,133.87503385943378,0.6725049018859863,17,22,26,3
SHC038,5323,property_blocking,property_blocking,C01,5547,word10,0.036609798669815063,0.02372928336262703,79.25414654598596,0.5788071751594543,11,5,469,41
SHC038,5323,property_blocking,property_blocking,C02,1131,bm25|word10|word5,0.09535765647888184,0.05356958881020546,217.01719021330612,0.6235466599464417,1,1,1,7
SHC038,5323,property_blocking,property_blocking,C03,5815,function,0.03921417519450188,0.011928966268897057,152.09598786112474,0.6302030682563782,8,15,14,4
SHC038,5323,property_blocking,property_blocking,C04,5356,function,0.02354452572762966,0.013406255282461643,108.92538158332589,0.6711012721061707,28,11,69,2
SHC038,5323,property_blocking,property_blocking,C05,5422,bm25,0.043818432837724686,0.015031717717647552,167.14364185594638,0.6156044602394104,6,9,5,11
SHC038,5323,property_blocking,property_blocking,C06,5375,function,0.027323182672262192,0.014881581999361515,120.43691241690053,0.6299412250518799,19,10,56,5
SHC038,5323,property_blocking,property_blocking,C07,1640,function,0.010844526812434196,0.003380655078217387,106.67188993499683,0.6347097158432007,72,68,83,3
SHC038,5323,property_blocking,property_blocking,C08,5460,bm25|function|word10|word5,0.08355657011270523,0.04204009473323822,192.42716748946518,0.6881611943244934,2,2,2,1
SHC038,5323,property_blocking,property_blocking,C09,1115,bm25|word10|word5,0.05899488553404808,0.03349178656935692,169.0677248009445,0.5435790419578552,3,3,3,128
SHC038,5323,property_blocking,property_blocking,C10,1037,same_family_recent,0.03782070428133011,0.005008079577237368,159.6349388650968,0.5622099041938782,9,23,8,70
SHC038,5323,property_blocking,property_blocking,C11,1200,word10|word5,0.05820592865347862,0.03030545823276043,143.6881395359109,0.5227640867233276,4,4,22,276
SHC038,5323,property_blocking,property_blocking,C12,6020,bm25,0.03242672607302666,0.00133084028493613,167.2095879847284,0.5549536347389221,14,94,4,91
SHC038,5323,property_blocking,property_blocking,C13,5438,word5,0.04544832929968834,0.016509007662534714,152.64377164545573,0.5727563500404358,5,8,12,51
SHC038,5323,property_blocking,property_blocking,C14,5343,same_family_recent,0.0015922567108646035,0.0,64.86771358971833,0.3819115161895752,639,3467,1427,5072
SHC039,5448,property_blocking,property_blocking,C01,6041,bm25,0.01324056088924408,0.0,207.83418303119709,0.6215229034423828,21,3894,4,23
SHC039,5448,property_blocking,property_blocking,C02,5877,word5,0.020655743777751923,0.0,143.00216773799616,0.579777717590332,4,3744,31,75
SHC039,5448,property_blocking,property_blocking,C03,5554,function,0.01950949616730213,0.0022385474294424057,103.840084549999,0.7178854942321777,7,10,117,2
SHC039,5448,property_blocking,property_blocking,C04,5738,function,0.01950949616730213,0.0022385474294424057,118.95247191460591,0.7036387920379639,9,12,59,3
SHC039,5448,property_blocking,property_blocking,C05,5457,bm25|word10|word5,0.10155220329761505,0.0781129002571106,414.08557527723036,,1,1,1,
SHC039,5448,property_blocking,property_blocking,C06,1115,same_family_recent,0.013235543854534626,0.0,125.30466452758733,0.46609145402908325,22,30,46,816
SHC039,5448,property_blocking,property_blocking,C07,6239,word5,0.020916976034641266,0.0019026966765522957,159.95284644294654,,2,15,11,
SHC039,5448,property_blocking,property_blocking,C08,5963,function,0.0,0.0,25.794156059521043,0.6760513782501221,3968,3823,7462,5
SHC039,5448,property_blocking,property_blocking,C09,5873,function,0.012193347327411175,0.0,147.8929584816376,0.676966667175293,47,3741,24,4
SHC039,5448,property_blocking,property_blocking,C10,5889,word10,0.017193958163261414,0.01021595485508442,90.42807995575751,0.6172900795936584,12,3,247,24
SHC039,5448,property_blocking,property_blocking,C11,5977,bm25,0.011436976492404938,0.0,228.46069788576915,0.6665331721305847,49,3836,2,10
SHC039,5448,property_blocking,property_blocking,C12,6158,word10,0.020073555409908295,0.008023274131119251,164.66891998474676,,6,4,8,
SHC039,5448,property_blocking,property_blocking,C13,5460,same_family_recent,0.003921794705092907,0.0,122.34617171536134,0.5751481056213379,110,3347,52,85
SHC039,5448,property_blocking,property_blocking,C14,6245,word5,0.020916976034641266,0.004095376934856176,164.93586506012645,,3,8,7,
SHC039,5448,property_blocking,property_blocking,C15,5624,function,0.01950949616730213,0.0022385474294424057,118.41610427207449,0.7254723906517029,8,11,61,1
SHC039,5448,property_blocking,property_blocking,C16,5879,bm25,0.006801392417401075,0.0,213.64547713438424,0.6656198501586914,69,3746,3,11
SHC039,5448,property_blocking,property_blocking,C17,5860,word10|word5,0.020073555409908295,0.01021595485508442,136.73528686381206,,5,2,36,
SHC039,5448,property_blocking,property_blocking,C18,5987,bm25,0.00911918468773365,0.0,206.76539491058713,0.6400970220565796,56,3845,5,14
SHC039,5448,property_blocking,property_blocking,C19,6325,word10,0.018631070852279663,0.008023274131119251,149.72433973991178,,11,5,20,
SHC040,10318,property_blocking,property_blocking,C01,1352,bm25,0.008428946137428284,0.0,110.03175360379902,0.5661686658859253,680,257,2,296
SHC040,10318,property_blocking,property_blocking,C02,10336,word10,0.04305586963891983,0.026062607765197754,59.18480451801183,0.5863227844238281,14,5,592,125
SHC040,10318,property_blocking,property_blocking,C03,10589,word5,0.05440131574869156,0.01730024442076683,95.72629105447332,0.5549634099006653,4,18,45,443
SHC040,10318,property_blocking,property_blocking,C04,2449,function,0.001976973842829466,0.0,58.20788154360781,0.6689306497573853,1252,1326,636,5
SHC040,10318,property_blocking,property_blocking,C05,7025,word10,0.04782896488904953,0.03300047293305397,93.37544054108827,0.45804035663604736,8,2,52,3039
SHC040,10318,property_blocking,property_blocking,C06,10569,word10|word5,0.057037487626075745,0.031409211456775665,82.13500876451113,0.5446871519088745,3,3,101,598
SHC040,10318,property_blocking,property_blocking,C07,1460,bm25,0.010609380900859833,0.0,108.35434966380157,0.5135496854782104,488,363,4,1308
SHC040,10318,property_blocking,property_blocking,C08,10349,function,0.014077580533921719,0.0,63.4272104447586,0.6718771457672119,341,5605,406,4
SHC040,10318,property_blocking,property_blocking,C09,10597,word5,0.052697811275720596,0.026062607765197754,51.77260504217462,0.45487791299819946,5,11,1087,3136
SHC040,10318,property_blocking,property_blocking,C10,1321,same_family_recent,0.010609380900859833,0.0,82.48019099904397,0.4987276494503021,487,227,96,1718
SHC040,10318,property_blocking,property_blocking,C11,2796,function,0.0037651467137038708,0.0,49.176679361867784,0.7104460597038269,935,1661,1361,2
SHC040,10318,property_blocking,property_blocking,C12,10401,word10,0.04705047607421875,0.03029710240662098,60.45753587030342,0.5570436120033264,11,4,515,412
SHC040,10318,property_blocking,property_blocking,C13,2208,bm25,0.028191065415740013,0.008562382310628891,108.57553056233053,0.5605911612510681,78,71,3,359
SHC040,10318,property_blocking,property_blocking,C14,10327,word5,0.060090526938438416,0.024442942813038826,97.70137508219092,0.5461587905883789,1,16,34,574
SHC040,10318,property_blocking,property_blocking,C15,10410,word5,0.060090526938438416,0.024442942813038826,97.70137508219092,0.4800359606742859,2,17,35,2334
SHC040,10318,property_blocking,property_blocking,C16,2579,function,0.0,0.0,43.28879932228033,0.7014434337615967,2836,1452,2059,3
SHC040,10318,property_blocking,property_blocking,C17,6971,word10,0.04782896488904953,0.03300047293305397,90.82687413711567,0.4254242181777954,7,1,66,3926
SHC040,10318,property_blocking,property_blocking,C18,5888,same_family_recent,0.0,0.0,55.589900688679464,0.4833795726299286,4242,3322,791,2207
SHC040,10318,property_blocking,property_blocking,C19,3139,bm25,0.0365469790995121,0.004046260379254818,110.13023091314646,0.4865824580192566,36,214,1,2106
SHC040,10318,property_blocking,property_blocking,C20,5964,bm25,0.024078000336885452,0.008562382310628891,108.16204215477272,0.5064485669136047,135,73,5,1493
SHC040,10318,property_blocking,property_blocking,C21,10391,function,0.014077580533921719,0.0,64.07871115051931,0.7221563458442688,342,5639,380,1
SHC041,10008,emergency_action,emergency_action,C01,5533,same_family_recent,0.0,0.0,40.29960596542016,,4063,3457,3142,
SHC041,10008,emergency_action,emergency_action,C02,10051,bm25|word10|word5,0.2972567677497864,0.1800011545419693,250.13199011277038,0.6657807230949402,5,4,2,9
SHC041,10008,emergency_action,emergency_action,C03,10047,bm25,0.2870770990848541,0.17012065649032593,245.88873324294363,0.6735392212867737,7,7,4,6
SHC041,10008,emergency_action,emergency_action,C04,10046,bm25|function|word5,0.29977884888648987,0.1772034764289856,244.17376542880083,0.6918703317642212,3,6,5,4
SHC041,10008,emergency_action,emergency_action,C05,1179,function,0.07136545330286026,0.013900145888328552,166.69652721278553,0.6968024373054504,25,25,23,3
SHC041,10008,emergency_action,emergency_action,C06,10057,function,0.2870770990848541,0.17012065649032593,224.42709359261704,0.6760450005531311,11,11,15,5
SHC041,10008,emergency_action,emergency_action,C07,5523,same_family_recent,0.0,0.0,41.71408893434052,0.44437700510025024,4054,3447,2897,2508
